context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdt__238___3,fdt__238___3--0,"[""The Insane Clown Posse is so insane. Who are these guys?"", ""They are a hip hop duo. One is called Violent J and the other is called Shaggy 2 Dope."", ""Haha. I came across the Insane Clown Posse on the internet and they are so fascinatingly weird. What else do you know about them?"", ""They were founded in 1989 in Detroit and their hip hop style is known as horrorcore. They're also known for their elaborate live shows."", ""Wow Insane Clown Posse has been around for that long? It is hard to stay that relevant in music these days."", ""They've actually gotten two platinum albums and five gold ones."", ""Well good for them, I guess. Insane Clown Posse seem to be really out there.""]",Yes! They have a dedicated following in the ''tens of thousands'' that call themselves the Juggalos,The group has established a dedicated following called Juggalos numbering in the ''tens of thousands''.,HALLUCINATION,"{""surface"": ""They"", ""span"": [5, 9]}","{""mentions"": [{""surface"": ""Insane Clown Posse"", ""span"": [0, 4, 22]}, {""surface"": ""Insane Clown Posse"", ""span"": [2, 24, 42]}, {""surface"": ""Insane Clown Posse"", ""span"": [4, 4, 22]}, {""surface"": ""Insane Clown Posse"", ""span"": [6, 29, 47]}]}"
fdt__239___1,fdt__239___1--0,"[""Nickelback is a pretty okay band even though it is memed all the time."", ""Nickelback is a Canadian band."", ""Really? I thought they were American.""]",nope they formed as a band in 1995,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [5, 9]}","{""mentions"": [{""surface"": ""Nickelback"", ""span"": [0, 0, 10]}, {""surface"": ""Nickelback"", ""span"": [1, 0, 10]}]}"
fdt__250___2,fdt__250___2--0,"[""I like cardigans"", ""A cardigan is a type of knitted sweater, with an open front. How many do you own?"", ""I own three, I think cardigans are perfect for the fall"", ""All your 3 cardigans have buttons? I know that cardigans commonly have"", ""Yes, all of them have buttons, I don't like to tie""]",Yeah they also have pullovers which do not open in the front but must be pulled over the head when worn.,"By contrast, a pullover does not open in front but must be ''pulled over'' the head to be worn.",HALLUCINATION,"{""surface"": ""they"", ""span"": [5, 9]}","{""mentions"":[{""surface"":""cardigans"",""span"":[0,7,16]},{""surface"":""cardigans"",""span"":[2,21,30]},{""surface"":""cardigans"",""span"":[3,11,20]},{""surface"":""cardigans"",""span"":[3,47,56]}]}"
fdt__260___0,fdt__260___0--0,"[""I love watching cheerleading competitions. The flyers scare me a bit though.""]",I hear ya they can be dangerous. I love watching cheerleaders perform flips and chants.,It can range from chanting slogans to intense physical activity.,HALLUCINATION,"{""surface"": ""they"", ""span"": [10, 14]}","{""mentions"": [{""surface"": ""flyers"", ""span"": [0, 47, 53]}]}"
fdt__264___3,fdt__264___3--0,"[""I never tried to be a cheerleader, but they were always popular in school. What about you?"", ""I can't cheer because I'm a bot, but I know cheerleaders do that to encourage the team."", ""Yes, they have lots of spirit too."", ""Slogans are often chanted during the games."", ""I even remember a few. They were quite catchy, huh?"", ""I wouldn't know, being a bot, but the routines could also involve intense physical activity."", ""Yes, I know in smaller grades, not so much. But, in high school and college, it definitely requires strength and endurance.""]","They can be used as motivators to an audience, too","It can be performed to motivate sports teams, entertain the audience, or for competition.",HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"":[{""surface"":""Slogans"",""span"":[3,0,7]}]}"
fdt__274___0,fdt__274___0--0,"[""Elvis presley was ahead of his time and really brought in a new era of music""]",I loved Elvis! I saw him in concert when I was 11. He was born Elvis Aaron Presley in January of 1977 and not only was a singer but also was an actor and musician.,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",HALLUCINATION,"{""surface"": ""He"", ""span"": [51, 53]}","{""mentions"": [{""surface"": ""Elvis presley"", ""span"": [0, 0, 13]}]}"
fdt__275___1,fdt__275___1--0,"[""I started to blog recently. Mostly to review food."", ""Great, are your text entries in informal diary-style, like it often is in blogs ?"", ""Yes, mine are pretty informal, it is a great way for someone to voice their opinions.""]","The only thing that confuses me is that they are usually displayed in reverse chronological order, so recent posts appear first. After reading blogs for awhile, I finally got used to that concept.","Posts are typically displayed in reverse chronological order, so that the most recent post appears first, at the top of the web page.",HALLUCINATION,"{""surface"": ""they"", ""span"": [40, 44]}","{""mentions"": [{""surface"": ""blogs"", ""span"": [1, 74, 79]}]}"
fdt__289___0,fdt__289___0--0,"[""What are some of John Grisham's movies?""]","I'm not quite sure but to my knowledge John Grisham was a writer, he might've been making movies too, that I don't know.","John Ray Grisham Jr. (; born February 8, 1955) is an American bestselling writer, attorney, politician, and activist best known for his popular legal thrillers.",HALLUCINATION,"{""surface"": ""he"", ""span"": [66, 68]}","{""mentions"": [{""surface"": ""John Grisham"", ""span"": [0, 17, 29]}]}"
fdt__294___4,fdt__294___4--0,"[""Hello! I love visiting national parks. You?"", ""I am a bot so visiting such places is not possible to me. Are you from Canada ? There National Parks are protected natural spaces."", ""Canada is fantastic! I wish I lived there instead of the U.S.. I wish we did a better job of protecting our parks."", ""You live in the US but have you ever visited Canada? Their first national park was established in 1885"", ""That sounds beautiful! I have been to The Grand Canyon and Yellowstone, but never went to Canada"", ""Speaking of Yellowstone National Park, did you know that it is located in Montana, Wyoming and also Idaho ?"", ""Yeah, that's really cool about Yellowstone! I bet in Banff you get a great view of the mountains."", ""I am not sure about the view, although I know that Banff encompasses of mountainous terrain"", ""Is there a lot of polar bears in the area?""]",They sure would! Most are in the Artic Circle and other nearby land masses,"The polar bear (''Ursus maritimus'') is a carnivorous bear whose native range lies largely within the Arctic Circle, encompassing the Arctic Ocean, its surrounding seas and surrounding land masses.",HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""polar bears"", ""span"": [8, 18, 29]}]}"
fdt__306___2,fdt__306___2--0,"[""Man, I just got back from a bike ride earlier today. Has to be one of my favorite ways to supersize"", ""Well, that's good. So, do you bike mostly for exercise, or also for recreation or sport?"", ""It's for exercise, but mostly for recreation. I predominately road bike on prairie paths."", ""Did you know there are around 1 billion bicycles worldwide?"", ""That's a lot of bicycles! I wonder how many of those people are biking as their primary modes of transportation.""]",I'd imagine the vast majority. They are the principal means of transportation in much of Asia.,They are the principal means of transportation in many parts of the world.,HALLUCINATION,"{""surface"": ""They"", ""span"": [31, 35]}","{""mentions"": [{""surface"": ""bicycles"", ""span"": [3, 40, 48]}, {""surface"": ""bicycles"", ""span"": [4, 16, 24]}]}"
fdt__318___3,fdt__318___3--0,"[""I don't really understand the hype behind instagram. Do you use it?"", ""I am a bot, so Instagram is not for me, what I know about this internet-based photo-sharing application is that it allows people to share pictures and videos."", ""What kind of photos do people share?"", ""It is unknown to me the kind of photos people share on Instagram, what I know is that if they want to use this service through their android devices they can do so, since a version for Android was released in 2012"", ""2012, seems so long ago. How else can people communicate in the app?"", ""Well, I know that adding hashtags to your posts is possible, and that will link photos with other Instagram content featuring the same topic"", ""What do the hashtags do?""]","Hashtags help people find messages with a specific theme - they just click on a hashtag, and the system brings up all the messages that were posted using that tag!","A hashtag is a type of metadata tag used on social networks such as Twitter and other microblogging services, allowing users to apply dynamic, user-generated tagging that makes it possible for others to easily find messages with a specific theme or content; it allows easy, informal markup of folk taxonomy without need of any formal taxonomy or markup language.",HALLUCINATION,"{""surface"": ""they"", ""span"": [59, 63]}","{""mentions"": [{""surface"": ""people"", ""span"": [4, 38, 44]}]}"
fdt__320___1,fdt__320___1--0,"[""I really like Harry Potter books, I have read them all."", ""That's nice. Did you know they were written by J. K. Rowling?"", ""Yes, she is such a great writer. The books are awesome.""]",I'm actually a fan of her poetry more then her Harry potter books even if  they did sell more then 400 Million copies.,"The books have won multiple awards, and sold more than 400 million copies.",HALLUCINATION,"{""surface"": ""they"", ""span"": [75, 79]}","{""mentions"": [{""surface"": ""Harry Potter books"", ""span"": [0, 14, 32]}]}"
fdt__320___3,fdt__320___3--0,"[""I really like Harry Potter books, I have read them all."", ""That's nice. Did you know they were written by J. K. Rowling?"", ""Yes, she is such a great writer. The books are awesome."", ""They've won several awards, and they've also sold over 400 million copies."", ""Yeah, they're insanely popular. What do you know about Rowling as a person?"", ""Well, she was born in Yate, in England, and came up with the idea for Harry Potter while waiting on a train in 1990."", ""Is that where she is from? I think I heard that she was unemployed when she wrote Harry Potter.""]",That's a myth J. K. Rowlings actually worked for amnesty international as a international writer when she started writing Harry Potter.,Harry Potter is a series of fantasy novels written by British author J. K. Rowling.,HALLUCINATION,"{""surface"": ""she"", ""span"": [102, 105]}","{""mentions"": [{""surface"": ""J. K. Rowling"", ""span"": [1, 47, 60]}, {""surface"": ""Rowling"", ""span"": [4, 55, 62]}]}"
