context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdr__654___1,fdr__654___1--0,"[""I have social anxiety. Do you know anything about that?"", ""Sure, it's nervousness, specifically in social situations."", ""That sounds like me!  Is it common?""]",Nearly 90% of people report feeling a form of social anxiety at some point in there lives. I find that mediation helped a lot since it helps you look at like through a different perspective,"Nearly 90% of individuals report feeling a form of social anxiety (i.e., shyness) at some point in their lives.",HALLUCINATION,"{""surface"": ""it"", ""span"": [132, 134]}","{""mentions"": [{""surface"": ""anxiety"", ""span"": [0, 14, 21]}]}"
fdr__654___4,fdr__654___4--0,"[""I have social anxiety. Do you know anything about that?"", ""Sure, it's nervousness, specifically in social situations."", ""That sounds like me!  Is it common?"", ""Yes!  It seems that feeling social anxiety in some form, at one time or another, is reported by nearly 90% of people."", ""Wow, I'm surprised it's that common.  I've heard meditation can help but I don't know much about it, do you?"", ""Hmm well all I know is that it involves active participation by all participants."", ""Oh...well can you tell me anything else about social anxiety?  I'm trying to get well informed about it, maybe that will help me overcome it."", ""Let's see...well it's a necessary emotion, actually.  It can lead to social functioning that's effective. It's needed for developmental growth too."", ""Oh, that's interesting.  How can it affect a person emotionally, besides the nervousness you talked about?""]","It is the subjectively unpleasant feelings of dread over anticipated events, such as the feeling of death approaching.","It is the subjectively unpleasant feelings of dread over anticipated events, such as the feeling of imminent death.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""social anxiety"", ""span"": [0, 7, 21]}, {""surface"": ""social anxiety"", ""span"": [3, 28, 42]}, {""surface"": ""social anxiety"", ""span"": [6, 46, 60]}]}"
fdr__655___1,fdr__655___1--0,"[""Do you know about pittsburgh"", ""Yes I do!  It's located in Allegheny County, Pennsylvania, USA."", ""Yes your right, it has junction of 3 rivers""]","Yes, it does. The Ohio, Monongahela and the Allegheny! The converge downtown and there's a beautiful park at that spot, Point State Park.","The city features 30 skyscrapers, two inclined railways, a pre-revolutionary fortification and the Point State Park at the confluence of the rivers.",HALLUCINATION,"{""surface"": ""it"", ""span"": [5, 7]}","{""mentions"": [{""surface"": ""pittsburgh"", ""span"": [0, 18, 28]}]}"
fdr__657___1,fdr__657___1--0,"[""Hey there! Dancing with the stars is an exciting show dont you think?"", ""I can't watch it because I'm a bot, but I know that it's been licensed to more than 42 territories."", ""Has it really? How long has it been on? It seems like its been a good while""]",it has become the worlds most popular tv program in 2006 and 07,"As a result, the series became the world's most popular television program among all genres in 2006 and 2007, according to the magazine ''Television Business International'', reaching the Top 10 in 17 countries.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Dancing with the stars"", ""span"": [0, 11, 33]}]}"
fdr__658___2,fdr__658___2--0,"[""Are you in any band. My favourite is the story so far"", ""I am not. I see they play pop punk rock. Do they play any other genre ?"", ""Yes, but I love it more when someone is handling band."", ""3 studio albums have been released. Which is your favorite ?"", ""Wow, do you know any of these three studios?""]",They are currently signed with Pure Noise Records.,They are currently signed with Pure Noise Records and have released 3 studio albums to date.,NON-HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""the story so far"", ""span"": [0, 37, 53]}]}"
fdr__658___4,fdr__658___4--0,"[""Are you in any band. My favourite is the story so far"", ""I am not. I see they play pop punk rock. Do they play any other genre ?"", ""Yes, but I love it more when someone is handling band."", ""3 studio albums have been released. Which is your favorite ?"", ""Wow, do you know any of these three studios?"", ""Well, I don't have much information on that, but I know that Pure noise records currentl has them signed with them"", ""This is lovely, thats a good studio to deal with.Congrats."", ""Have you listened to any of the songs from they ''5 Songs EP'' ? Which is your favorite"", ""Not really, but I would love to listen to their album.""]","Their name is interesting. It is taken from the New Found Glory song, The story so far. I did not know that !",Their name is taken from the New Found Glory song ''The Story So Far''.,HALLUCINATION,"{""surface"": ""It"", ""span"": [27, 29]}","{""mentions"": [{""surface"": ""the story so far"", ""span"": [0, 37, 53]}]}"
fdr__660___2,fdr__660___2--0,"[""I have a problem with perfectionism. It is hard for me to accept imperfections."", ""Perfectionism can be described as a psychological personality trait."", ""Interesting, I wonder how I should treat it."", ""I don't know much about that. What I know is that people who are perfectionists can become depressed if they don't reach their goals"", ""That makes sense. I don't want to be depressed""]",As a Perfectionism you should try not to pressure yourself in achieving unrealistic goals. It can set you up for disappointment.,Pressuring oneself to achieve unrealistic goals inevitably sets the person up for disappointment.,HALLUCINATION,"{""surface"": ""It"", ""span"": [91, 93]}","{""mentions"": [{""surface"": ""Perfectionism"", ""span"": [1, 0, 13]}]}"
fdr__661___0,fdr__661___0--0,"[""There a re a lot of farmers in my state.""]",As in agriculturer? DO they raise animals or plants for food?,"A farmer (also called an agriculturer) is a person engaged in agriculture, raising living organisms for food or raw materials.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [23, 27]}","{""mentions"": [{""surface"": ""farmers"", ""span"": [0, 20, 27]}]}"
fdr__661___1,fdr__661___1--0,"[""There a re a lot of farmers in my state."", ""As in agriculturer? DO they raise animals or plants for food?"", ""yes there are many with cow farms around here.""]",Are there mechanisms in place to prevent animal cruelty in how they are slaughtered?,"More narrowly, it can be the causing of harm or suffering for specific achievement, such as killing animals for food or for their fur; opinions differ about the extent of cruelty associated with a given method of slaughter.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [63, 67]}","{""mentions"": [{""surface"": ""animals"", ""span"": [1, 34, 41]}]}"
fdr__661___3,fdr__661___3--0,"[""There a re a lot of farmers in my state."", ""As in agriculturer? DO they raise animals or plants for food?"", ""yes there are many with cow farms around here."", ""Are there mechanisms in place to prevent animal cruelty in how they are slaughtered?"", ""Not sure as im not much into the farming life myself."", ""I see, are you aware of the term animal abuse? It is when a human inflicts surffering or harm to non-human animals"", ""Oh yes definitely, its why so many people are vegans these days.""]",Yes indeed. Have you heard of PETA? It is an American animal rights organization based in norfolk.,"People for the Ethical Treatment of Animals (PETA ; stylized PeTA) is an American animal rights organization based in Norfolk, Virginia, and led by Ingrid Newkirk, its international president.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [36, 38]}","{""mentions"": [{""surface"": ""animal"", ""span"": [5, 33, 39]}]}"
fdr__662___2,fdr__662___2--0,"[""Are you a fan of EuroBasket? I am not, but I like the NBA and hear of Luka Donkic."", ""I'm a bot, so can't be a fan of things, but I know that it's played every other year by national teams in Europe."", ""Have you heard of Real Madrid?"", ""Yes, it's a football club located in Madrid, Spain. What do you think about them?"", ""I really do love their futbol team with Ronaldo. Their EuroBasket team is also good.""]","Yea! Ronaldo is one of the greatest players of all time, but he just got popped for tax evasion!","Popularly dubbed ''O Fenômeno'' (The Phenomenon), he is widely considered to be one of the greatest football players of all time.",HALLUCINATION,"{""surface"": ""he"", ""span"": [61, 63]}","{""mentions"": [{""surface"": ""Ronaldo"", ""span"": [4, 40, 47]}]}"
fdr__663___1,fdr__663___1--0,"[""Ever tried Snapple? I'm not a huge fan of iced tea but it's really good."", ""No, I'm a bot and can't drink. Did you know its owned by the Dr Pepper people?"", ""Oh really? I never knew that!""]","Apparently it is also based in a place called Plano, Texas. There's such a variety of flavors","Snapple is a brand of tea and juice drinks which is owned by Dr Pepper Snapple Group and based in Plano, Texas.",HALLUCINATION,"{""surface"": ""it"", ""span"": [11, 13]}","{""mentions"": [{""surface"": ""Dr Pepper"", ""span"": [1, 61, 70]}]}"
fdr__664___0,fdr__664___0--0,"[""I have the worst cold.  I wish I knew how I caught it.""]","I hate getting colds, they are usually a viral infection.","The common cold, also known simply as a cold, is a viral infectious disease of the upper respiratory tract that primarily affects the nose.",HALLUCINATION,"{""surface"": ""they"", ""span"": [22, 26]}","{""mentions"": [{""surface"": ""cold"", ""span"": [0, 17, 21]}]}"
fdr__665___1,fdr__665___1--0,"[""i love eating kale,only had a bite ,it was nice but i dont knowmuch about it"", ""kale is sometimes called leaf cabbage and is a cultivar of cabbage which is grown for its edible leaves"", ""is a type of salad?""]","its considered to be closer to wild cabbage, though i know thats hard to believe because when i look at kale i see spinach haha. kale aused to be one of the most common green vegetables in europe a long time ago believe it or not",Kales are considered to be closer to wild cabbage than most domesticated forms of ''Brassica oleracea''.,HALLUCINATION,"{""surface"": ""it"", ""span"": [220, 222]}","{""mentions"": [{""surface"": ""cabbage"", ""span"": [1, 59, 66]}]}"
fdr__665___2,fdr__665___2--0,"[""i love eating kale,only had a bite ,it was nice but i dont knowmuch about it"", ""kale is sometimes called leaf cabbage and is a cultivar of cabbage which is grown for its edible leaves"", ""is a type of salad?"", ""I don't know about a type of salad. However, kale, our previous topic, is believed to more similar to wild cabbage over many other domesticated cabbages."", ""What else about kale can you tell me?""]",well we currently eat kale today now. theyre available in just about all grocery stores. and at one point it was also used as a medicinal food source.,It was also used as medicinal food source.,HALLUCINATION,"{""surface"": ""it"", ""span"": [106, 108]}","{""mentions"": [{""surface"": ""kale"", ""span"": [0, 14, 18]}, {""surface"": ""kale"", ""span"": [1, 0, 4]}, {""surface"": ""leaf cabbage"", ""span"": [1, 25, 37]}, {""surface"": ""kale"", ""span"": [3, 45, 49]}, {""surface"": ""kale"", ""span"": [4, 16, 20]}]}"
